Year,State,Park,ParkVisitorCount,ParkPctChange,StateVisitorCount,StatePctChange
2014,Texas,Fort Davis NHS,"49,842",15.17%,"4,680,387",34.41%
2014,Texas,Guadalupe Mountains NP,"166,868",14.55%,"4,680,387",34.41%
2014,Texas,Lake Meredith NRA,"692,195",24.88%,"4,680,387",34.41%
2014,Texas,Lyndon B. Johnson NHP,"88,427",7.35%,"4,680,387",34.41%
2014,Texas,Padre Island NS,"578,815",12.21%,"4,680,387",34.41%
2014,Texas,Palo Alto Battlefield NHP,"41,516",27.66%,"4,680,387",34.41%
2014,Texas,Rio Grande W&SR,321,-54.34%,"4,680,387",34.41%
2014,Texas,San Antonio Missions NHP,"1,395,337",167.46%,"4,680,387",34.41%
2014,Utah,Arches NP,"1,284,767",18.65%,"10,551,040",17.48%
2014,Utah,Bryce Canyon NP,"1,435,741",9.44%,"10,551,040",17.48%
2014,Utah,Canyonlands NP,"542,431",17.35%,"10,551,040",17.48%
2014,Utah,Capitol Reef NP,"786,514",18.51%,"10,551,040",17.48%
2014,Utah,Cedar Breaks NM,"762,907",63.56%,"10,551,040",17.48%
2014,Utah,Dinosaur NM,"65,163",-8.65%,"10,551,040",17.48%
2014,Utah,Glen Canyon NRA,"2,178,976",18.90%,"10,551,040",17.48%
2014,Utah,Golden Spike NHP,"44,125",8.40%,"10,551,040",17.48%
2014,Utah,Hovenweep NM,"15,012",7.41%,"10,551,040",17.48%
2014,Utah,Natural Bridges NM,"87,119",5.82%,"10,551,040",17.48%
2014,Utah,Rainbow Bridge NM,"62,910",14.86%,"10,551,040",17.48%
2014,Utah,Timpanogos Cave NM,"95,679",4.83%,"10,551,040",17.48%
2014,Utah,Zion NP,"3,189,696",13.62%,"10,551,040",17.48%
2014,Vermont,Marsh-Billings-Rockefeller NHP,"39,086",14.58%,"39,086",14.58%
2014,Virginia,Assateague Island NS,"1,454,356",5.54%,"22,870,531",3.84%
2014,Virginia,Fredericksburg & Spotsylvania NMP,"873,328",-0.79%,"22,870,531",3.84%
2014,Virginia,George Washington Birthplace NM,"131,984",0.23%,"22,870,531",3.84%
2014,Virginia,George Washington MEM PKWY,"7,472,150",1.52%,"22,870,531",3.84%
2014,Virginia,LBJ Memorial Grove on the Potomac,"254,167",-13.84%,"22,870,531",3.84%
2014,Virginia,Maggie L. Walker NHS,"9,045",28.97%,"22,870,531",3.84%
2014,Virginia,Manassas NBP,"514,140",-4.59%,"22,870,531",3.84%
2014,Virginia,Petersburg NB,"205,572",8.15%,"22,870,531",3.84%
2014,Virginia,Prince William Forest Park,"315,072",1.87%,"22,870,531",3.84%
2014,Virginia,Richmond NBP,"179,552",18.72%,"22,870,531",3.84%
2014,Virginia,Shenandoah NP,"1,255,321",10.45%,"22,870,531",3.84%
2014,Virginia,Theodore Roosevelt Island,"146,500",-9.90%,"22,870,531",3.84%
2014,Virginia,Wolf Trap NP for the Performing Arts,"388,283",-11.99%,"22,870,531",3.84%
2014,Washington,Fort Vancouver NHS,"803,740",9.57%,"7,652,073",4.15%
2014,Washington,Klondike Gold Rush NHP Seattle,"62,022",0.13%,"7,652,073",4.15%
2014,Washington,Lake Chelan NRA,"35,360",-5.24%,"7,652,073",4.15%
2014,Washington,Lake Roosevelt NRA,"1,180,898",-5.86%,"7,652,073",4.15%
2014,Washington,Mount Rainier NP,"1,264,259",10.07%,"7,652,073",4.15%
2014,Washington,North Cascades NP,"23,865",10.37%,"7,652,073",4.15%
2014,Washington,Olympic NP,"3,243,872",5.14%,"7,652,073",4.15%
2014,Washington,Ross Lake NRA,"710,612",-2.11%,"7,652,073",4.15%
2014,Washington,San Juan Island NHP,"268,946",21.72%,"7,652,073",4.15%
2014,Washington,Whitman Mission NHS,"58,499",1.41%,"7,652,073",4.15%
2014,West Virginia,Bluestone NSR,"38,450",6.02%,"1,541,805",2.85%
2014,West Virginia,Gauley River NRA,"117,354",-13.27%,"1,541,805",2.85%
2014,West Virginia,Harpers Ferry NHP,"261,202",2.15%,"1,541,805",2.85%
2014,West Virginia,New River Gorge NP & PRES,"1,124,799",4.94%,"1,541,805",2.85%
2014,Wisconsin,Apostle Islands NL,"290,059",95.25%,"625,850",95.56%
2014,Wisconsin,Saint Croix NSR,"335,791",95.83%,"625,850",95.56%
2014,Wyoming,Bighorn Canyon NRA,"103,078",-7.22%,"6,387,455",5.06%
2014,Wyoming,Devils Tower NM,"440,875",5.64%,"6,387,455",5.06%
2014,Wyoming,Fort Laramie NHS,"49,038",-9.28%,"6,387,455",5.06%
2014,Wyoming,Fossil Butte NM,"16,623",-5.88%,"6,387,455",5.06%
2014,Wyoming,Grand Teton NP,"2,791,392",3.82%,"6,387,455",5.06%
2014,Wyoming,"John D. Rockefeller, Jr. MEM PKWY","1,264,842",2.96%,"6,387,455",5.06%
2014,Wyoming,Yellowstone NP,"1,721,607",10.21%,"6,387,455",5.06%
